Cell Type,TF/HM,Read Type,BAM URL,PEAKS_URL
K562,SAFB2,Single,https://www.encodeproject.org/files/ENCFF055JSH/@@download/ENCFF055JSH.bam,https://www.encodeproject.org/files/ENCFF994WPN/@@download/ENCFF994WPN.bed.gz
K562,SAFB2,Single,https://www.encodeproject.org/files/ENCFF836GWP/@@download/ENCFF836GWP.bam,https://www.encodeproject.org/files/ENCFF994WPN/@@download/ENCFF994WPN.bed.gz
K562,RBFOX2,Single,https://www.encodeproject.org/files/ENCFF192IAK/@@download/ENCFF192IAK.bam,https://www.encodeproject.org/files/ENCFF470QLV/@@download/ENCFF470QLV.bed.gz
K562,RBFOX2,Single,https://www.encodeproject.org/files/ENCFF938LDN/@@download/ENCFF938LDN.bam,https://www.encodeproject.org/files/ENCFF470QLV/@@download/ENCFF470QLV.bed.gz
K562,SMARCA4,Single,https://www.encodeproject.org/files/ENCFF000YGZ/@@download/ENCFF000YGZ.bam,https://www.encodeproject.org/files/ENCFF327OZA/@@download/ENCFF327OZA.bed.gz
K562,SMARCA4,Single,https://www.encodeproject.org/files/ENCFF083ACA/@@download/ENCFF083ACA.bam,https://www.encodeproject.org/files/ENCFF327OZA/@@download/ENCFF327OZA.bed.gz
K562,SMARCA4,Single,https://www.encodeproject.org/files/ENCFF766XHO/@@download/ENCFF766XHO.bam,https://www.encodeproject.org/files/ENCFF327OZA/@@download/ENCFF327OZA.bed.gz
K562,SMAD5,Single,https://www.encodeproject.org/files/ENCFF641CKM/@@download/ENCFF641CKM.bam,https://www.encodeproject.org/files/ENCFF875TQG/@@download/ENCFF875TQG.bed.gz
K562,SMAD5,Single,https://www.encodeproject.org/files/ENCFF701AOA/@@download/ENCFF701AOA.bam,https://www.encodeproject.org/files/ENCFF875TQG/@@download/ENCFF875TQG.bed.gz
K562,SMAD5,Single,https://www.encodeproject.org/files/ENCFF892AIU/@@download/ENCFF892AIU.bam,https://www.encodeproject.org/files/ENCFF875TQG/@@download/ENCFF875TQG.bed.gz
K562,TARDBP,Single,https://www.encodeproject.org/files/ENCFF258RWG/@@download/ENCFF258RWG.bam,https://www.encodeproject.org/files/ENCFF368IHM/@@download/ENCFF368IHM.bed.gz
K562,TARDBP,Single,https://www.encodeproject.org/files/ENCFF216EBS/@@download/ENCFF216EBS.bam,https://www.encodeproject.org/files/ENCFF368IHM/@@download/ENCFF368IHM.bed.gz
K562,TARDBP,Single,https://www.encodeproject.org/files/ENCFF862SVG/@@download/ENCFF862SVG.bam,https://www.encodeproject.org/files/ENCFF368IHM/@@download/ENCFF368IHM.bed.gz
K562,TARDBP,Single,https://www.encodeproject.org/files/ENCFF899VCS/@@download/ENCFF899VCS.bam,https://www.encodeproject.org/files/ENCFF368IHM/@@download/ENCFF368IHM.bed.gz
K562 genetically modified using stable transfection,eGFP-FOSL1,Single,https://www.encodeproject.org/files/ENCFF932MLQ/@@download/ENCFF932MLQ.bam,https://www.encodeproject.org/files/ENCFF912QBK/@@download/ENCFF912QBK.bed.gz
K562 genetically modified using stable transfection,eGFP-FOSL1,Single,https://www.encodeproject.org/files/ENCFF541WBX/@@download/ENCFF541WBX.bam,https://www.encodeproject.org/files/ENCFF912QBK/@@download/ENCFF912QBK.bed.gz
K562,SREBF1,Single,https://www.encodeproject.org/files/ENCFF946HUY/@@download/ENCFF946HUY.bam,https://www.encodeproject.org/files/ENCFF554XAI/@@download/ENCFF554XAI.bed.gz
K562,SREBF1,Single,https://www.encodeproject.org/files/ENCFF295KFF/@@download/ENCFF295KFF.bam,https://www.encodeproject.org/files/ENCFF554XAI/@@download/ENCFF554XAI.bed.gz
GM12878,TCF12,Single,https://www.encodeproject.org/files/ENCFF000OGB/@@download/ENCFF000OGB.bam,https://www.encodeproject.org/files/ENCFF814CGS/@@download/ENCFF814CGS.bed.gz
GM12878,TCF12,Single,https://www.encodeproject.org/files/ENCFF208RHL/@@download/ENCFF208RHL.bam,https://www.encodeproject.org/files/ENCFF814CGS/@@download/ENCFF814CGS.bed.gz
GM12878,TCF12,Single,https://www.encodeproject.org/files/ENCFF874QHT/@@download/ENCFF874QHT.bam,https://www.encodeproject.org/files/ENCFF814CGS/@@download/ENCFF814CGS.bed.gz
K562,CBX3,Single,https://www.encodeproject.org/files/ENCFF000PWP/@@download/ENCFF000PWP.bam,https://www.encodeproject.org/files/ENCFF831QNI/@@download/ENCFF831QNI.bed.gz
K562,CBX3,Single,https://www.encodeproject.org/files/ENCFF977GVI/@@download/ENCFF977GVI.bam,https://www.encodeproject.org/files/ENCFF831QNI/@@download/ENCFF831QNI.bed.gz
K562,CBX3,Single,https://www.encodeproject.org/files/ENCFF725HAK/@@download/ENCFF725HAK.bam,https://www.encodeproject.org/files/ENCFF831QNI/@@download/ENCFF831QNI.bed.gz
K562,CBX3,Single,https://www.encodeproject.org/files/ENCFF000BVF/@@download/ENCFF000BVF.bam,https://www.encodeproject.org/files/ENCFF831QNI/@@download/ENCFF831QNI.bed.gz
K562,CBX3,Single,https://www.encodeproject.org/files/ENCFF047TCZ/@@download/ENCFF047TCZ.bam,https://www.encodeproject.org/files/ENCFF831QNI/@@download/ENCFF831QNI.bed.gz
K562,CBX3,Single,https://www.encodeproject.org/files/ENCFF614QMP/@@download/ENCFF614QMP.bam,https://www.encodeproject.org/files/ENCFF831QNI/@@download/ENCFF831QNI.bed.gz
K562,UBTF,Single,https://www.encodeproject.org/files/ENCFF000ZCW/@@download/ENCFF000ZCW.bam,https://www.encodeproject.org/files/ENCFF512HLJ/@@download/ENCFF512HLJ.bed.gz
K562,UBTF,Single,https://www.encodeproject.org/files/ENCFF978UZM/@@download/ENCFF978UZM.bam,https://www.encodeproject.org/files/ENCFF512HLJ/@@download/ENCFF512HLJ.bed.gz
K562,UBTF,Single,https://www.encodeproject.org/files/ENCFF916JGB/@@download/ENCFF916JGB.bam,https://www.encodeproject.org/files/ENCFF512HLJ/@@download/ENCFF512HLJ.bed.gz
K562,UBTF,Single,https://www.encodeproject.org/files/ENCFF000ZCG/@@download/ENCFF000ZCG.bam,https://www.encodeproject.org/files/ENCFF512HLJ/@@download/ENCFF512HLJ.bed.gz
K562,UBTF,Single,https://www.encodeproject.org/files/ENCFF990SPH/@@download/ENCFF990SPH.bam,https://www.encodeproject.org/files/ENCFF512HLJ/@@download/ENCFF512HLJ.bed.gz
K562,UBTF,Single,https://www.encodeproject.org/files/ENCFF962ELB/@@download/ENCFF962ELB.bam,https://www.encodeproject.org/files/ENCFF512HLJ/@@download/ENCFF512HLJ.bed.gz
K562,CEBPB,Single,https://www.encodeproject.org/files/ENCFF000YHU/@@download/ENCFF000YHU.bam,https://www.encodeproject.org/files/ENCFF206BMO/@@download/ENCFF206BMO.bed.gz
K562,CEBPB,Single,https://www.encodeproject.org/files/ENCFF523MPI/@@download/ENCFF523MPI.bam,https://www.encodeproject.org/files/ENCFF206BMO/@@download/ENCFF206BMO.bed.gz
K562,CEBPB,Single,https://www.encodeproject.org/files/ENCFF059XPJ/@@download/ENCFF059XPJ.bam,https://www.encodeproject.org/files/ENCFF206BMO/@@download/ENCFF206BMO.bed.gz
K562,CEBPB,Single,https://www.encodeproject.org/files/ENCFF000PWT/@@download/ENCFF000PWT.bam,https://www.encodeproject.org/files/ENCFF206BMO/@@download/ENCFF206BMO.bed.gz
K562,CEBPB,Single,https://www.encodeproject.org/files/ENCFF357EBD/@@download/ENCFF357EBD.bam,https://www.encodeproject.org/files/ENCFF206BMO/@@download/ENCFF206BMO.bed.gz
K562,CEBPB,Single,https://www.encodeproject.org/files/ENCFF935XJG/@@download/ENCFF935XJG.bam,https://www.encodeproject.org/files/ENCFF206BMO/@@download/ENCFF206BMO.bed.gz
GM12878,RUNX3,Single,https://www.encodeproject.org/files/ENCFF000OCD/@@download/ENCFF000OCD.bam,https://www.encodeproject.org/files/ENCFF689WPU/@@download/ENCFF689WPU.bed.gz
GM12878,RUNX3,Single,https://www.encodeproject.org/files/ENCFF274RRW/@@download/ENCFF274RRW.bam,https://www.encodeproject.org/files/ENCFF689WPU/@@download/ENCFF689WPU.bed.gz
GM12878,RUNX3,Single,https://www.encodeproject.org/files/ENCFF187NWS/@@download/ENCFF187NWS.bam,https://www.encodeproject.org/files/ENCFF689WPU/@@download/ENCFF689WPU.bed.gz
K562,KDM4B,Single,https://www.encodeproject.org/files/ENCFF697MUV/@@download/ENCFF697MUV.bam,https://www.encodeproject.org/files/ENCFF653KSG/@@download/ENCFF653KSG.bed.gz
K562,KDM4B,Single,https://www.encodeproject.org/files/ENCFF238MPM/@@download/ENCFF238MPM.bam,https://www.encodeproject.org/files/ENCFF653KSG/@@download/ENCFF653KSG.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF740,Single,https://www.encodeproject.org/files/ENCFF571RCF/@@download/ENCFF571RCF.bam,https://www.encodeproject.org/files/ENCFF188UYW/@@download/ENCFF188UYW.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF740,Single,https://www.encodeproject.org/files/ENCFF356LRY/@@download/ENCFF356LRY.bam,https://www.encodeproject.org/files/ENCFF188UYW/@@download/ENCFF188UYW.bed.gz
K562 genetically modified using CRISPR,eGFP-VEZF1,Single,https://www.encodeproject.org/files/ENCFF541HZR/@@download/ENCFF541HZR.bam,https://www.encodeproject.org/files/ENCFF531FSD/@@download/ENCFF531FSD.bed.gz
K562 genetically modified using CRISPR,eGFP-VEZF1,Single,https://www.encodeproject.org/files/ENCFF675RQO/@@download/ENCFF675RQO.bam,https://www.encodeproject.org/files/ENCFF531FSD/@@download/ENCFF531FSD.bed.gz
K562 treated with Interferon gamma for 30 minutes,IRF1,Single,https://www.encodeproject.org/files/ENCFF000YRM/@@download/ENCFF000YRM.bam,https://www.encodeproject.org/files/ENCFF390PTY/@@download/ENCFF390PTY.bed.gz
K562 treated with Interferon gamma for 30 minutes,IRF1,Single,https://www.encodeproject.org/files/ENCFF298EEO/@@download/ENCFF298EEO.bam,https://www.encodeproject.org/files/ENCFF390PTY/@@download/ENCFF390PTY.bed.gz
K562 treated with Interferon gamma for 30 minutes,IRF1,Single,https://www.encodeproject.org/files/ENCFF389FCP/@@download/ENCFF389FCP.bam,https://www.encodeproject.org/files/ENCFF390PTY/@@download/ENCFF390PTY.bed.gz
GM12878,PAX5,Single,https://www.encodeproject.org/files/ENCFF000NZI/@@download/ENCFF000NZI.bam,https://www.encodeproject.org/files/ENCFF194IYQ/@@download/ENCFF194IYQ.bed.gz
GM12878,PAX5,Single,https://www.encodeproject.org/files/ENCFF051KDT/@@download/ENCFF051KDT.bam,https://www.encodeproject.org/files/ENCFF194IYQ/@@download/ENCFF194IYQ.bed.gz
GM12878,PAX5,Single,https://www.encodeproject.org/files/ENCFF228QWW/@@download/ENCFF228QWW.bam,https://www.encodeproject.org/files/ENCFF194IYQ/@@download/ENCFF194IYQ.bed.gz
GM12878,PAX5,Single,https://www.encodeproject.org/files/ENCFF000NYZ/@@download/ENCFF000NYZ.bam,https://www.encodeproject.org/files/ENCFF194IYQ/@@download/ENCFF194IYQ.bed.gz
GM12878,PAX5,Single,https://www.encodeproject.org/files/ENCFF917NZU/@@download/ENCFF917NZU.bam,https://www.encodeproject.org/files/ENCFF194IYQ/@@download/ENCFF194IYQ.bed.gz
GM12878,PAX5,Single,https://www.encodeproject.org/files/ENCFF364VOW/@@download/ENCFF364VOW.bam,https://www.encodeproject.org/files/ENCFF194IYQ/@@download/ENCFF194IYQ.bed.gz
K562,HNRNPL,Single,https://www.encodeproject.org/files/ENCFF285OGB/@@download/ENCFF285OGB.bam,https://www.encodeproject.org/files/ENCFF013REF/@@download/ENCFF013REF.bed.gz
K562,HNRNPL,Single,https://www.encodeproject.org/files/ENCFF514LUN/@@download/ENCFF514LUN.bam,https://www.encodeproject.org/files/ENCFF013REF/@@download/ENCFF013REF.bed.gz
K562,HNRNPUL1,Single,https://www.encodeproject.org/files/ENCFF544YTS/@@download/ENCFF544YTS.bam,https://www.encodeproject.org/files/ENCFF648RFW/@@download/ENCFF648RFW.bed.gz
K562,HNRNPUL1,Single,https://www.encodeproject.org/files/ENCFF084EMC/@@download/ENCFF084EMC.bam,https://www.encodeproject.org/files/ENCFF648RFW/@@download/ENCFF648RFW.bed.gz
K562,MEF2A,Single,https://www.encodeproject.org/files/ENCFF000QBV/@@download/ENCFF000QBV.bam,https://www.encodeproject.org/files/ENCFF307TQZ/@@download/ENCFF307TQZ.bed.gz
K562,MEF2A,Single,https://www.encodeproject.org/files/ENCFF700OGN/@@download/ENCFF700OGN.bam,https://www.encodeproject.org/files/ENCFF307TQZ/@@download/ENCFF307TQZ.bed.gz
K562,MEF2A,Single,https://www.encodeproject.org/files/ENCFF893HCG/@@download/ENCFF893HCG.bam,https://www.encodeproject.org/files/ENCFF307TQZ/@@download/ENCFF307TQZ.bed.gz
GM12878,SMC3,Single,https://www.encodeproject.org/files/ENCFF000WDN/@@download/ENCFF000WDN.bam,https://www.encodeproject.org/files/ENCFF027ZKP/@@download/ENCFF027ZKP.bed.gz
GM12878,SMC3,Single,https://www.encodeproject.org/files/ENCFF243VQR/@@download/ENCFF243VQR.bam,https://www.encodeproject.org/files/ENCFF027ZKP/@@download/ENCFF027ZKP.bed.gz
GM12878,SMC3,Single,https://www.encodeproject.org/files/ENCFF797XWM/@@download/ENCFF797XWM.bam,https://www.encodeproject.org/files/ENCFF027ZKP/@@download/ENCFF027ZKP.bed.gz
GM12878,CREM,Single,https://www.encodeproject.org/files/ENCFF045MGB/@@download/ENCFF045MGB.bam,https://www.encodeproject.org/files/ENCFF510TYC/@@download/ENCFF510TYC.bed.gz
GM12878,CREM,Single,https://www.encodeproject.org/files/ENCFF517YSM/@@download/ENCFF517YSM.bam,https://www.encodeproject.org/files/ENCFF510TYC/@@download/ENCFF510TYC.bed.gz
K562,E2F6,Single,https://www.encodeproject.org/files/ENCFF000PYL/@@download/ENCFF000PYL.bam,https://www.encodeproject.org/files/ENCFF318UXE/@@download/ENCFF318UXE.bed.gz
K562,E2F6,Single,https://www.encodeproject.org/files/ENCFF386ZEB/@@download/ENCFF386ZEB.bam,https://www.encodeproject.org/files/ENCFF318UXE/@@download/ENCFF318UXE.bed.gz
K562,E2F6,Single,https://www.encodeproject.org/files/ENCFF032EXY/@@download/ENCFF032EXY.bam,https://www.encodeproject.org/files/ENCFF318UXE/@@download/ENCFF318UXE.bed.gz
K562,E2F6,Single,https://www.encodeproject.org/files/ENCFF000YMH/@@download/ENCFF000YMH.bam,https://www.encodeproject.org/files/ENCFF318UXE/@@download/ENCFF318UXE.bed.gz
K562,E2F6,Single,https://www.encodeproject.org/files/ENCFF718DBH/@@download/ENCFF718DBH.bam,https://www.encodeproject.org/files/ENCFF318UXE/@@download/ENCFF318UXE.bed.gz
K562,E2F6,Single,https://www.encodeproject.org/files/ENCFF473XML/@@download/ENCFF473XML.bam,https://www.encodeproject.org/files/ENCFF318UXE/@@download/ENCFF318UXE.bed.gz
GM12878,ZBED1,Single,https://www.encodeproject.org/files/ENCFF423UJN/@@download/ENCFF423UJN.bam,https://www.encodeproject.org/files/ENCFF493ZGH/@@download/ENCFF493ZGH.bed.gz
GM12878,ZBED1,Single,https://www.encodeproject.org/files/ENCFF563WQV/@@download/ENCFF563WQV.bam,https://www.encodeproject.org/files/ENCFF493ZGH/@@download/ENCFF493ZGH.bed.gz
K562 treated with Interferon gamma for 6 hours,MYC,Single,https://www.encodeproject.org/files/ENCFF000YKI/@@download/ENCFF000YKI.bam,https://www.encodeproject.org/files/ENCFF987HSI/@@download/ENCFF987HSI.bed.gz
K562 treated with Interferon gamma for 6 hours,MYC,Single,https://www.encodeproject.org/files/ENCFF649RGM/@@download/ENCFF649RGM.bam,https://www.encodeproject.org/files/ENCFF987HSI/@@download/ENCFF987HSI.bed.gz
K562 treated with Interferon gamma for 6 hours,MYC,Single,https://www.encodeproject.org/files/ENCFF856BHN/@@download/ENCFF856BHN.bam,https://www.encodeproject.org/files/ENCFF987HSI/@@download/ENCFF987HSI.bed.gz
GM12878,MYB,Single,https://www.encodeproject.org/files/ENCFF500UBO/@@download/ENCFF500UBO.bam,https://www.encodeproject.org/files/ENCFF696VJM/@@download/ENCFF696VJM.bed.gz
GM12878,MYB,Single,https://www.encodeproject.org/files/ENCFF249XQG/@@download/ENCFF249XQG.bam,https://www.encodeproject.org/files/ENCFF696VJM/@@download/ENCFF696VJM.bed.gz
GM12878,RXRA,Single,https://www.encodeproject.org/files/ENCFF000ODU/@@download/ENCFF000ODU.bam,https://www.encodeproject.org/files/ENCFF455MUC/@@download/ENCFF455MUC.bed.gz
GM12878,RXRA,Single,https://www.encodeproject.org/files/ENCFF336YAA/@@download/ENCFF336YAA.bam,https://www.encodeproject.org/files/ENCFF455MUC/@@download/ENCFF455MUC.bed.gz
GM12878,RXRA,Single,https://www.encodeproject.org/files/ENCFF401FGJ/@@download/ENCFF401FGJ.bam,https://www.encodeproject.org/files/ENCFF455MUC/@@download/ENCFF455MUC.bed.gz
K562,POLR2AphosphoS2,Single,https://www.encodeproject.org/files/ENCFF000YWZ/@@download/ENCFF000YWZ.bam,https://www.encodeproject.org/files/ENCFF388ATO/@@download/ENCFF388ATO.bed.gz
K562,POLR2AphosphoS2,Single,https://www.encodeproject.org/files/ENCFF582VZH/@@download/ENCFF582VZH.bam,https://www.encodeproject.org/files/ENCFF388ATO/@@download/ENCFF388ATO.bed.gz
K562,POLR2AphosphoS2,Single,https://www.encodeproject.org/files/ENCFF263ZPM/@@download/ENCFF263ZPM.bam,https://www.encodeproject.org/files/ENCFF388ATO/@@download/ENCFF388ATO.bed.gz
K562,POLR2AphosphoS2,Single,https://www.encodeproject.org/files/ENCFF000YXK/@@download/ENCFF000YXK.bam,https://www.encodeproject.org/files/ENCFF388ATO/@@download/ENCFF388ATO.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF644,Single,https://www.encodeproject.org/files/ENCFF626IDD/@@download/ENCFF626IDD.bam,https://www.encodeproject.org/files/ENCFF587MUY/@@download/ENCFF587MUY.bed.gz
K562 genetically modified using stable transfection,eGFP-ZNF644,Single,https://www.encodeproject.org/files/ENCFF729SVH/@@download/ENCFF729SVH.bam,https://www.encodeproject.org/files/ENCFF587MUY/@@download/ENCFF587MUY.bed.gz
GM12878,SIX5,Single,https://www.encodeproject.org/files/ENCFF000OEF/@@download/ENCFF000OEF.bam,https://www.encodeproject.org/files/ENCFF491NVT/@@download/ENCFF491NVT.bed.gz
GM12878,SIX5,Single,https://www.encodeproject.org/files/ENCFF549IYK/@@download/ENCFF549IYK.bam,https://www.encodeproject.org/files/ENCFF491NVT/@@download/ENCFF491NVT.bed.gz
GM12878,SIX5,Single,https://www.encodeproject.org/files/ENCFF797IAR/@@download/ENCFF797IAR.bam,https://www.encodeproject.org/files/ENCFF491NVT/@@download/ENCFF491NVT.bed.gz
GM12878,ATF2,Single,https://www.encodeproject.org/files/ENCFF000NRT/@@download/ENCFF000NRT.bam,https://www.encodeproject.org/files/ENCFF378GKG/@@download/ENCFF378GKG.bed.gz
GM12878,ATF2,Single,https://www.encodeproject.org/files/ENCFF868WFT/@@download/ENCFF868WFT.bam,https://www.encodeproject.org/files/ENCFF378GKG/@@download/ENCFF378GKG.bed.gz
GM12878,ATF2,Single,https://www.encodeproject.org/files/ENCFF957MQC/@@download/ENCFF957MQC.bam,https://www.encodeproject.org/files/ENCFF378GKG/@@download/ENCFF378GKG.bed.gz
GM12878,RBBP5,Single,https://www.encodeproject.org/files/ENCFF725MHO/@@download/ENCFF725MHO.bam,https://www.encodeproject.org/files/ENCFF893XGS/@@download/ENCFF893XGS.bed.gz
GM12878,RBBP5,Single,https://www.encodeproject.org/files/ENCFF965XIE/@@download/ENCFF965XIE.bam,https://www.encodeproject.org/files/ENCFF893XGS/@@download/ENCFF893XGS.bed.gz
K562,HNRNPK,Single,https://www.encodeproject.org/files/ENCFF714PRB/@@download/ENCFF714PRB.bam,https://www.encodeproject.org/files/ENCFF439JKZ/@@download/ENCFF439JKZ.bed.gz
K562,HNRNPK,Single,https://www.encodeproject.org/files/ENCFF152TEK/@@download/ENCFF152TEK.bam,https://www.encodeproject.org/files/ENCFF439JKZ/@@download/ENCFF439JKZ.bed.gz
K562,IRF2,Single,https://www.encodeproject.org/files/ENCFF834GLZ/@@download/ENCFF834GLZ.bam,https://www.encodeproject.org/files/ENCFF663ORW/@@download/ENCFF663ORW.bed.gz
K562,IRF2,Single,https://www.encodeproject.org/files/ENCFF147VCN/@@download/ENCFF147VCN.bam,https://www.encodeproject.org/files/ENCFF663ORW/@@download/ENCFF663ORW.bed.gz
GM12878,ASH2L,Single,https://www.encodeproject.org/files/ENCFF154OIS/@@download/ENCFF154OIS.bam,https://www.encodeproject.org/files/ENCFF684QPN/@@download/ENCFF684QPN.bed.gz
GM12878,ASH2L,Single,https://www.encodeproject.org/files/ENCFF562TOQ/@@download/ENCFF562TOQ.bam,https://www.encodeproject.org/files/ENCFF684QPN/@@download/ENCFF684QPN.bed.gz
K562 treated with Interferon gamma for 30 minutes,IRF1,Single,https://www.encodeproject.org/files/ENCFF000YRY/@@download/ENCFF000YRY.bam,https://www.encodeproject.org/files/ENCFF846FXF/@@download/ENCFF846FXF.bed.gz
K562 treated with Interferon gamma for 30 minutes,IRF1,Single,https://www.encodeproject.org/files/ENCFF805KYR/@@download/ENCFF805KYR.bam,https://www.encodeproject.org/files/ENCFF846FXF/@@download/ENCFF846FXF.bed.gz
K562 treated with Interferon gamma for 30 minutes,IRF1,Single,https://www.encodeproject.org/files/ENCFF293UAO/@@download/ENCFF293UAO.bam,https://www.encodeproject.org/files/ENCFF846FXF/@@download/ENCFF846FXF.bed.gz
GM12878,ZEB1,Single,https://www.encodeproject.org/files/ENCFF000OHS/@@download/ENCFF000OHS.bam,https://www.encodeproject.org/files/ENCFF066EAT/@@download/ENCFF066EAT.bed.gz
GM12878,ZEB1,Single,https://www.encodeproject.org/files/ENCFF843JHA/@@download/ENCFF843JHA.bam,https://www.encodeproject.org/files/ENCFF066EAT/@@download/ENCFF066EAT.bed.gz
GM12878,ZEB1,Single,https://www.encodeproject.org/files/ENCFF013JXB/@@download/ENCFF013JXB.bam,https://www.encodeproject.org/files/ENCFF066EAT/@@download/ENCFF066EAT.bed.gz
K562,BMI1,Single,https://www.encodeproject.org/files/ENCFF153XNI/@@download/ENCFF153XNI.bam,https://www.encodeproject.org/files/ENCFF186JXU/@@download/ENCFF186JXU.bed.gz
K562,BMI1,Single,https://www.encodeproject.org/files/ENCFF355RGO/@@download/ENCFF355RGO.bam,https://www.encodeproject.org/files/ENCFF186JXU/@@download/ENCFF186JXU.bed.gz
K562,CREM,Single,https://www.encodeproject.org/files/ENCFF146TUI/@@download/ENCFF146TUI.bam,https://www.encodeproject.org/files/ENCFF045SMN/@@download/ENCFF045SMN.bed.gz
K562,CREM,Single,https://www.encodeproject.org/files/ENCFF131HAH/@@download/ENCFF131HAH.bam,https://www.encodeproject.org/files/ENCFF045SMN/@@download/ENCFF045SMN.bed.gz
GM12878,BCL11A,Single,https://www.encodeproject.org/files/ENCFF000NSQ/@@download/ENCFF000NSQ.bam,https://www.encodeproject.org/files/ENCFF046PLS/@@download/ENCFF046PLS.bed.gz
GM12878,BCL11A,Single,https://www.encodeproject.org/files/ENCFF197DUH/@@download/ENCFF197DUH.bam,https://www.encodeproject.org/files/ENCFF046PLS/@@download/ENCFF046PLS.bed.gz
GM12878,BCL11A,Single,https://www.encodeproject.org/files/ENCFF481NAE/@@download/ENCFF481NAE.bam,https://www.encodeproject.org/files/ENCFF046PLS/@@download/ENCFF046PLS.bed.gz
K562,U2AF1,Single,https://www.encodeproject.org/files/ENCFF222PVF/@@download/ENCFF222PVF.bam,https://www.encodeproject.org/files/ENCFF948OFI/@@download/ENCFF948OFI.bed.gz
K562,U2AF1,Single,https://www.encodeproject.org/files/ENCFF580PSR/@@download/ENCFF580PSR.bam,https://www.encodeproject.org/files/ENCFF948OFI/@@download/ENCFF948OFI.bed.gz
K562,RBM14,Single,https://www.encodeproject.org/files/ENCFF594WOK/@@download/ENCFF594WOK.bam,https://www.encodeproject.org/files/ENCFF730DRK/@@download/ENCFF730DRK.bed.gz
K562,RBM14,Single,https://www.encodeproject.org/files/ENCFF082WQA/@@download/ENCFF082WQA.bam,https://www.encodeproject.org/files/ENCFF730DRK/@@download/ENCFF730DRK.bed.gz
GM12878,EBF1,Single,https://www.encodeproject.org/files/ENCFF000VUQ/@@download/ENCFF000VUQ.bam,https://www.encodeproject.org/files/ENCFF248VST/@@download/ENCFF248VST.bed.gz
GM12878,EBF1,Single,https://www.encodeproject.org/files/ENCFF522BBQ/@@download/ENCFF522BBQ.bam,https://www.encodeproject.org/files/ENCFF248VST/@@download/ENCFF248VST.bed.gz
GM12878,EBF1,Single,https://www.encodeproject.org/files/ENCFF915EPF/@@download/ENCFF915EPF.bam,https://www.encodeproject.org/files/ENCFF248VST/@@download/ENCFF248VST.bed.gz
GM12878,EBF1,Single,https://www.encodeproject.org/files/ENCFF000NUG/@@download/ENCFF000NUG.bam,https://www.encodeproject.org/files/ENCFF248VST/@@download/ENCFF248VST.bed.gz
GM12878,EBF1,Single,https://www.encodeproject.org/files/ENCFF305MCD/@@download/ENCFF305MCD.bam,https://www.encodeproject.org/files/ENCFF248VST/@@download/ENCFF248VST.bed.gz
GM12878,EBF1,Single,https://www.encodeproject.org/files/ENCFF069CYJ/@@download/ENCFF069CYJ.bam,https://www.encodeproject.org/files/ENCFF248VST/@@download/ENCFF248VST.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF000QJT/@@download/ENCFF000QJT.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF470KXE/@@download/ENCFF470KXE.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF189XLI/@@download/ENCFF189XLI.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF000QKE/@@download/ENCFF000QKE.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF985HYK/@@download/ENCFF985HYK.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF974OCA/@@download/ENCFF974OCA.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF000ZDN/@@download/ENCFF000ZDN.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF397BXS/@@download/ENCFF397BXS.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,YY1,Single,https://www.encodeproject.org/files/ENCFF193QAR/@@download/ENCFF193QAR.bam,https://www.encodeproject.org/files/ENCFF701OSU/@@download/ENCFF701OSU.bed.gz
K562,MYNN,Single,https://www.encodeproject.org/files/ENCFF160TKS/@@download/ENCFF160TKS.bam,https://www.encodeproject.org/files/ENCFF361PJU/@@download/ENCFF361PJU.bed.gz
K562,MYNN,Single,https://www.encodeproject.org/files/ENCFF272HDX/@@download/ENCFF272HDX.bam,https://www.encodeproject.org/files/ENCFF361PJU/@@download/ENCFF361PJU.bed.gz
